0,1,2,3,4
8656,0,,not incel,
8657,0,,not incel,want blame russia start ww3
8658,-0.3,,incel,lie crook hilari crook supporters- surpris there. It go show type person scum support her.
8659,0.8,,not incel,An honest elect peopl deserv noth le !
8660,0,,not incel,matt buttrey craig lane christoph dibagio
8661,0,,not incel,[[photo]]
8662,0,,not incel,"eddi jen call obedi without conscience. they'r unhappi nobodi blame government. I pretti happi know underbelli are. time ugli trump told so, god think he' go cut check."
8663,-0.0625,,not incel,soooooo mani bombshel explosions.......
8664,-0.010271765,,not incel,how million able-bodi worker sex pay not work? that would add .8% cut treasuri payout tremendously? thi idiot stuck foot mouth real gain.
8665,0,,not incel,witch training?
8666,0.2,,not incel,"what , dead ?"
8667,-0.168386905,,not incel,really! they that? when happen ? wa america sleep ?
8668,0.061849206,,not incel,
8669,0.7,,not incel,good help revolution.
8670,0.15,,not incel,In homeland usa
8671,0,,not incel,"hans, pleas note. thi russian her spoiled."
8672,0,,not incel,all medium poll lie
8673,0.075,,not incel,[[photo]]
8674,-0.175,,incel,I wonder mani idiot actual read I actual click like read say say worship he'll realiz gone say trump littl wow
8675,0,,not incel,"god ha call A man, ""the silent majority""ü?? https://t.co/y8analsm3g"
8676,0,,incel,thi bitch done !!!!
8677,-0.125804398,,not incel,crazi shit u know !!! what IS she hide ????????????
8678,0,,not incel,jeff senley
8679,0,,not incel,what pos.
8680,0,,not incel,jennif moor david J moor melani moor oop
8681,0,,not incel,"wonder fbi stepped.. doh, clinton payroll, find would implic obammi"
8682,0,,not incel,robert reed
8683,-0.625,,incel,fake' abc truth :( [[sticker]]
8684,0.002619048,,not incel,you hit right head!!
8685,-0.0875,,not incel,"she' damn poor excus news commentator. So far left, terrible."
8686,-0.275,,not incel,the mill god grind slowli grind exceedingli small. I predict slow pain death hillary.
8687,-0.7,,incel,hillari vari bad usa
8688,-0.6,,incel,"BE afraid BE veri afraid, bill hahahahahaha"
8689,-0.5,,incel,truli evil obama...
8690,0.078409091,,not incel,"An ideal time 'pivot' comparison trump' verbal clinton' actuals.... her actual far negative, destruct non-presidential."
8691,0.35,,not incel,"keep cool captain fucktard gone januari 20, 2017"
8692,0.75,,incel,good figur hors teeth bitch lol
8693,0,,not incel,
8694,0,,not incel,she learn well parents.
8695,0.01,,not incel,[[photo]]
8696,0,,not incel,
8697,0,,not incel,wow...read all OF thi one!!!!!!!!
8698,0.5,,not incel,ok clinton wake america
8699,0,,not incel,it' that fact
8700,0.002272727,,not incel,Do not even know yet I alreadi nauseated.
8701,0,,not incel,( GO judg jeanin GO )
8702,-0.25,,not incel,hi whole presid read like bad novel
8703,-0.125,,not incel,pffft fun put prison camp
8704,-0.2,,incel,what lie sack shit.
8705,0.35,,not incel,ye good guys?
8706,0.575,,not incel,true. great video.
8707,0,,not incel,Am I miss something? Ca not find anywher els
8708,0,,not incel,end fed! your bigger lier hillari
8709,0,,not incel,[[sticker]]
8710,0.090909091,,not incel,ease.
8711,-0.25,,not incel,wipe floor corrupt rear-end --do stomp
8712,0,,not incel,S H E E P ~ M E D I A !
8713,0.041270941,,not incel,wow!!!
8714,1,,not incel,awesome!!! the peopl president!!!!
8715,0.48125,,not incel,"pleas tell woman ""open borders"" allow middl eastern refuge rape woman europe. hillari allow ""open borders"" america ""no citizenship"", move freely, lawlessness, murder, much polic protection. fact!"
8716,-0.057301813,,not incel,america use first countri world .everi countri respect u .not anymor .why? becaus corrupt white hous everi .I happi privileg vote .now everyon vote .thi open corruption.america need shack like appl tree corrupt appl fall .donald trump !!!!!!
8717,0,,not incel,Ha Ha like
8718,0.152587891,,not incel,danger!! rig vote machin steal republican major senate. So trump ca not govern! pleas share! share! share!
8719,0,,not incel,clinton
8720,0,,not incel,devin kittl
8721,0.2,,not incel,"the whole think world awar journalists, hillari activists, now, email show it."
8722,0.033544643,,not incel,pure distraction. hi administr gutter. hillari manag lot peopl align her. good them.
8723,0.025,,not incel,she could work 8 hour day
8724,0.4,,not incel,noth stori pissed- sound like anoth headlin trump up.....
8725,0,,not incel,thank american
8726,1,,not incel,phenomenal!! must see!! must share!!
8727,0,,not incel,[[photo]]
8728,0,,not incel,kevin carr
8729,0,,not incel,thi video load PC ?
8730,0,,not incel,get clown america !!!
8731,0.163571429,,not incel,#marchforamerica16 #maga [[photo]]
8732,-0.2,,not incel,He may need secret servic defend him.
8733,0,,not incel,He kill audit feder reserv bill.
8734,0.00859375,,not incel,"yet say want fight children. If ai not talk outta side as I know is. I plan vote anyway, answer abort reinforc opinion her, good anyway say least."
8735,0,,not incel,kirsti hunter
8736,0,,not incel,and still won.
8737,0,,not incel,????????america - fuk yea!!!!????????
8738,0,,not incel,
8739,0,,not incel,[[sticker]]
8740,0,,not incel,[[photo]]
8741,-0.2,,not incel,and presid say illeg vote....and afraid repercussions....wow
8742,-0.014068044,,not incel,"the clinton go , let' hope stop .."
8743,0.4,,not incel,pass 10 friend let forward friend let' make america great again like ronald reagan Go usa
8744,0,,not incel,trump ????????????????????????????????2016
8745,0,,not incel,stephen matthew
8746,0,,not incel,jake thoma
8747,0,,not incel,way TO GO ted!
8748,0,,not incel,give back internet access! red flag everywhere!
8749,0,,not incel,imagin
8750,0,,not incel,mr. donald J. trump for presid OF the unit state OF america!!!!!!!! *ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü??*ü?? clayton dale nichol
8751,-0.133333333,,not incel,you muslim stupid. Ca not fix stupid
8752,-0.05,,not incel,nypd-fbi suppos start arrest peopl today--- nothing---do not believ anyth happen--
8753,0,,not incel,david levi eric knox
8754,0,,not incel,trump the chump
8755,-0.48828125,,not incel,exactli neanderth like you are A thing IF the past!!!
8756,0.261055871,,not incel,wikileak podesta file email id 3774....when hillari leav state dept.. 2013? still get intellig report 2014 send polici plan podesta august 2014.
8757,-0.020833333,,not incel,jason R mallon...lol
8758,0,,not incel,she disgust person!!
8759,0.3125,,not incel,thi funny! http://710wor.iheart.com/onair/mark-simone-52176/watch-hillary-and-bill-sing-their-15116881/
8760,0,,not incel,our next presid donald J. trump 2016
8761,0,,not incel,michael A jone
8762,0,,not incel,how mani countri trump. what hide taxes. hmmmmmmmmm
8763,0.037142857,,not incel,love trey gowdy. He want answers. the famili coubtri deserv truth.
8764,-0.181818182,,not incel,corrupt new network
8765,-0.238095238,,not incel,[[photo]]
8766,0.025,,not incel,you anoth choic better. check out! [[photo]]
8767,-0.3,,not incel,yet duh
8768,0,,not incel,the wikileak podesta document prove democrat parti mainstream medium entity. they meet. they plan. they coordinate. they collude. they dine together. they vacat together. they plot narr together. they share debat question together. they dissemin inform masses. [[photo]]
8769,0,,not incel,
8770,0.166666667,,not incel,georg christako
8771,0,,not incel,
8772,0,,not incel,ye HE iS !!!!!!
8773,0,,not incel,He will!!!
8774,-0.075015944,,not incel,tammi strey hirt
8775,0.1,,not incel,wow that' bunch bs. I outrag read this....
8776,0,,not incel,scott newton
8777,0,,not incel,stop alreadi ladies!!
8778,0.0859375,,not incel,"joe cariaga kevin leak sr. carol rosario If actual truth, is, read yourself. the republican congress actual increas fund secur need foreign posts. hillari admit request increas secur & fund not issue! there' more, here. Of course, believ way regardless fact & truth, ignor it. killari support skill that. ????????????"
8779,-0.1,,not incel,"even paper vigilant, democrat caught tape stuf paper ballot ballot box looking."
8780,-0.031867677,,not incel,????
8781,0,,not incel,hillari run ads...
8782,-0.058333333,,not incel,get get peopl vote.. not all ha social networking.. vote trump nation 2016. our chanc
8783,-0.098148148,,not incel,"tough shit cnn,,,,,,you socialist asshol"
8784,0.022916667,,not incel,thank vote trump
8785,0,,not incel,wikileak never twit that. Go read @wikileakstaskforc
8786,0.1,,not incel,wow
8787,0,,not incel,#trumpsters. www.cafepress.com/trumpsters1
8788,0.1,,not incel,No wonder agre test last debate. poor hill good week she?
8789,-0.024792569,,not incel,"not texas, law."
8790,0.317279053,,not incel,thank darlen !! At 66 yr oldi arthriti ca not type fast easi !!! I reprint post page keep spread word stop hillari !!!!
8791,0,,not incel,[[photo]]
8792,0.01377551,,not incel,amen
8793,0,,not incel,bring blade
8794,0.166666667,,not incel,We gotta get main news page like nbc abc cb others. call medium bias. time troll. just coupl week go
8795,0,,not incel,jeann nickerson compar whom?
8796,-0.36875,,not incel,nope! !! it' too late.
8797,0.3125,,not incel,thi whole administr noth organ crime syndicate! No legitimaci all!
8798,0.5,,incel,free julian! free julian! free julian! free julian! free julian! free julian! free julian!
8799,0.170454545,,not incel,they govern protect send live fema camps!
8800,0,,not incel,and anoth bite dust.......smh!!
8801,0.05,,not incel,"first off- attempt discredit trump releas tape 11yr ago show utter desper oppon feeling. second, thi ""guy talk"" noth comparison killari done & continu do. third, i'v seen articl numer time selfless, kind act trump done quietly. i'v yet see even one killary. that say A lot charact behind close door & spotlight. trump 2016!"
8802,0,,not incel,i'd like see link return sinc els report this.
8803,0.392857143,,not incel,"ben carson choice. remark man, simpli remarkable!!"
8804,0,,not incel,like surprise?? sleez
8805,-0.5,,incel,unless hillary' corrupt voter fraud take
8806,0,,not incel,marilyn carol lyon ... I read yours...
8807,0,,not incel,doe not matter know rig ahead time...noth chang deni it.
8808,-1,,incel,cnn worst
8809,0,,not incel,"wait hear 911 calls, drop charg soon"
8810,0,,not incel,she look like use maxi pad potato sack
8811,0.8,,not incel,thi great america
8812,0,,not incel,project veritas. lock up!!
